Time, Normal Cells, Abnormal Cells, Invasive Cells, Average Stickiness, Average Jump Rate, Membrane Density
17.0667,25547,172472,395157,0.108339,14.9264,0.675351,
17.0733,25538,172491,395908,0.10835,14.9281,0.67485,
17.08,25527,172517,396656,0.108362,14.9286,0.674349,
17.0867,25520,172528,397388,0.10837,14.9314,0.674349,
17.0933,25511,172565,398131,0.108361,14.9315,0.674349,
17.1,25496,172585,398890,0.108374,14.9312,0.674349,
17.1067,25488,172610,399642,0.108387,14.9326,0.674349,
17.1133,25478,172624,400420,0.108386,14.9311,0.674349,
17.12,25461,172658,401130,0.108405,14.9339,0.674349,
17.1267,25450,172666,401912,0.10837,14.9319,0.673347,
17.1333,25440,172689,402728,0.108392,14.9336,0.673347,
17.14,25438,172708,403478,0.108415,14.9329,0.673347,
17.1467,25429,172735,404230,0.108422,14.9341,0.673347,
17.1533,25413,172773,404977,0.108436,14.9349,0.673347,
17.16,25402,172800,405739,0.108463,14.9352,0.673347,
17.1667,25393,172814,406476,0.108453,14.9361,0.673347,
17.1733,25374,172842,407245,0.108437,14.9372,0.673347,
17.18,25360,172865,408026,0.10845,14.9354,0.673347,
17.1867,25349,172896,408826,0.108454,14.9373,0.672846,
17.1933,25345,172908,409619,0.108461,14.938,0.672846,
17.2,25335,172934,410388,0.108474,14.9378,0.672846,
17.2067,25325,172951,411106,0.108481,14.9374,0.672846,
17.2133,25316,172967,411893,0.108484,14.9402,0.672846,
17.22,25305,172991,412696,0.108473,14.9401,0.672846,
17.2267,25299,172996,413403,0.108479,14.9418,0.672846,
17.2333,25290,173029,414146,0.10847,14.941,0.672345,
17.24,25282,173055,414895,0.108477,14.9417,0.672345,
17.2467,25274,173072,415666,0.108493,14.9434,0.671844,
17.2533,25260,173091,416463,0.108459,14.9415,0.671844,
17.26,25245,173126,417286,0.108468,14.9444,0.671343,
17.2667,25228,173143,418096,0.108484,14.9431,0.671343,
17.2733,25216,173162,418829,0.108464,14.943,0.671343,
17.28,25208,173167,419617,0.108468,14.9445,0.671343,
17.2867,25200,173188,420394,0.108472,14.9444,0.670842,
17.2933,25192,173212,421117,0.108462,14.9447,0.670842,
17.3,25184,173233,421905,0.108486,14.947,0.670842,
17.3067,25168,173253,422638,0.108486,14.9465,0.670842,
17.3133,25164,173275,423390,0.108497,14.9472,0.670341,
17.32,25157,173275,424182,0.108482,14.9479,0.670341,
17.3267,25151,173310,424930,0.108466,14.9463,0.670341,
17.3333,25148,173327,425682,0.108484,14.9511,0.670341,
17.34,25142,173328,426479,0.108464,14.9494,0.670341,
17.3467,25134,173357,427236,0.108468,14.9509,0.670341,
17.3533,25123,173395,427974,0.108457,14.9499,0.66984,
17.36,25115,173389,428782,0.108472,14.9525,0.66984,
17.3667,25107,173405,429499,0.108446,14.9509,0.66984,
17.3733,25100,173411,430261,0.108441,14.9526,0.669339,
17.38,25090,173446,431051,0.108424,14.9527,0.669339,
17.3867,25079,173461,431811,0.108426,14.9527,0.669339,
17.3933,25071,173486,432577,0.10843,14.9536,0.669339,
17.4,25054,173508,433351,0.108437,14.9576,0.669339,
17.4067,25038,173528,434132,0.108434,14.9577,0.669339,
17.4133,25032,173545,434889,0.108424,14.9565,0.669339,
17.42,25023,173580,435657,0.1084,14.956,0.669339,
17.4267,25017,173588,436442,0.108416,14.9579,0.669339,
17.4333,25011,173595,437234,0.108413,14.9571,0.669339,
17.44,25003,173614,437995,0.108419,14.9588,0.669339,
17.4467,24995,173645,438815,0.108437,14.9616,0.669339,
17.4533,24981,173662,439637,0.108453,14.9613,0.669339,
17.46,24971,173696,440446,0.108438,14.9603,0.669339,
17.4667,24966,173706,441284,0.108459,14.9628,0.669339,
17.4733,24960,173721,442025,0.108459,14.9641,0.669339,
17.48,24954,173746,442834,0.108457,14.9639,0.669339,
17.4867,24948,173751,443613,0.108451,14.9612,0.669339,
17.4933,24941,173755,444372,0.108458,14.9616,0.668838,
17.5,24928,173798,445152,0.108454,14.9628,0.668838,
17.5067,24921,173815,445904,0.108446,14.9634,0.668838,
17.5133,24909,173848,446686,0.108437,14.9648,0.668838,
17.52,24904,173861,447450,0.108479,14.9673,0.668838,
17.5267,24897,173870,448197,0.108472,14.9659,0.668838,
17.5333,24885,173906,448978,0.1085,14.9697,0.668337,
17.54,24873,173919,449773,0.10848,14.9683,0.667836,
17.5467,24865,173915,450545,0.108504,14.9692,0.667836,
17.5533,24853,173950,451357,0.10849,14.9684,0.667836,
17.56,24848,173945,452158,0.1085,14.9684,0.667836,
17.5667,24844,173970,452979,0.108505,14.9684,0.667836,
17.5733,24834,173987,453788,0.108485,14.9698,0.667335,
17.58,24824,174005,454585,0.108505,14.9718,0.667335,
17.5867,24817,174012,455406,0.108515,14.9712,0.667335,
17.5933,24803,174043,456212,0.108526,14.9713,0.667335,
17.6,24795,174063,457001,0.108522,14.9702,0.667335,
17.6067,24784,174082,457829,0.108536,14.9723,0.667335,
17.6133,24770,174106,458634,0.108556,14.9742,0.667335,
17.62,24766,174107,459463,0.108533,14.9747,0.667335,
17.6267,24760,174130,460286,0.108553,14.9757,0.667335,
17.6333,24746,174169,461067,0.108536,14.9751,0.667335,
17.64,24736,174190,461845,0.108533,14.9741,0.667335,
17.6467,24721,174217,462681,0.108536,14.9772,0.666834,
17.6533,24716,174237,463523,0.10853,14.9771,0.666333,
17.66,24704,174256,464324,0.108514,14.9773,0.665832,
17.6667,24696,174263,465133,0.1085,14.9786,0.665832,
17.6733,24690,174288,465960,0.108495,14.9789,0.665832,
17.68,24681,174315,466774,0.108511,14.9793,0.665331,
17.6867,24676,174315,467548,0.108526,14.9816,0.66483,
17.6933,24669,174355,468371,0.108508,14.9806,0.66483,
17.7,24659,174351,469223,0.10851,14.9792,0.66483,
17.7067,24651,174372,470012,0.108493,14.9795,0.664329,
17.7133,24645,174393,470827,0.108486,14.9811,0.664329,
17.72,24636,174418,471661,0.108499,14.9825,0.664329,
17.7267,24624,174430,472475,0.10848,14.9818,0.664329,
17.7333,24611,174460,473281,0.10849,14.983,0.664329,
17.74,24608,174471,474106,0.10851,14.9841,0.664329,
17.7467,24604,174480,474901,0.108487,14.9828,0.664329,
17.7533,24590,174508,475710,0.108509,14.9844,0.664329,
17.76,24585,174513,476512,0.108515,14.9854,0.664329,
17.7667,24575,174534,477291,0.108504,14.9844,0.664329,
17.7733,24565,174541,478086,0.10851,14.9873,0.664329,
17.78,24556,174570,478937,0.108512,14.9891,0.663828,
17.7867,24544,174592,479757,0.108512,14.9866,0.663828,
17.7933,24539,174610,480556,0.108518,14.9889,0.663327,
17.8,24523,174628,481309,0.108478,14.9881,0.663327,
17.8067,24518,174631,482148,0.1085,14.9898,0.663327,
17.8133,24509,174647,482930,0.108474,14.9877,0.663327,
17.82,24504,174678,483740,0.108482,14.9912,0.663327,
17.8267,24498,174701,484558,0.108497,14.9934,0.663327,
17.8333,24490,174710,485424,0.108485,14.9926,0.663327,
17.84,24482,174739,486226,0.108454,14.9899,0.663327,
17.8467,24473,174759,487054,0.108487,14.9934,0.663327,
17.8533,24462,174760,487900,0.108482,14.9919,0.662826,
17.86,24450,174810,488724,0.10849,14.9925,0.662826,
17.8667,24444,174818,489551,0.108489,14.9945,0.662826,
17.8733,24439,174809,490350,0.108496,14.9938,0.662826,
17.88,24433,174821,491174,0.108502,14.994,0.662826,
17.8867,24422,174843,491970,0.108517,14.9961,0.662826,
17.8933,24414,174867,492761,0.108521,14.9979,0.662826,
17.9,24408,174872,493563,0.10851,14.9976,0.662325,
17.9067,24400,174894,494382,0.108489,14.9968,0.661824,
17.9133,24395,174913,495238,0.108502,14.9995,0.661323,
17.92,24387,174911,496087,0.108486,14.9998,0.661323,
17.9267,24378,174928,496935,0.108478,15.0004,0.661323,
17.9333,24369,174959,497748,0.108469,15.0015,0.661323,
17.94,24360,174969,498586,0.108468,15.0024,0.661323,
17.9467,24350,174992,499441,0.108433,15.0012,0.661323,
17.9533,24340,175003,500302,0.10844,15.0042,0.661323,
17.96,24330,175032,501140,0.108438,15.0043,0.661323,
17.9667,24320,175040,501969,0.108447,15.0069,0.660822,
17.9733,24311,175054,502810,0.108423,15.0065,0.660321,
17.98,24296,175090,503653,0.108423,15.0081,0.660321,
17.9867,24291,175095,504500,0.108408,15.0064,0.65982,
17.9933,24284,175110,505324,0.108425,15.0098,0.65982,
18,24274,175122,506160,0.108406,15.0085,0.65982,
18.0067,24268,175154,506987,0.108397,15.009,0.65982,
18.0133,24257,175179,507820,0.108417,15.0112,0.65982,
18.02,24252,175197,508638,0.108392,15.0109,0.65982,
18.0267,24248,175203,509504,0.108392,15.0106,0.65982,
18.0333,24240,175225,510334,0.108363,15.0096,0.65982,
18.04,24233,175247,511155,0.108385,15.0156,0.65982,
18.0467,24224,175274,511983,0.108365,15.0145,0.65982,
18.0533,24220,175270,512776,0.108347,15.0159,0.659319,
18.06,24215,175282,513630,0.108341,15.0154,0.658818,
18.0667,24208,175289,514447,0.108348,15.0144,0.658818,
18.0733,24200,175304,515311,0.108358,15.015,0.658818,
18.08,24193,175313,516127,0.108353,15.0166,0.658317,
18.0867,24189,175337,516996,0.108343,15.0168,0.658317,
18.0933,24181,175361,517828,0.108363,15.0193,0.657816,
18.1,24174,175369,518641,0.108346,15.0202,0.656814,
18.1067,24165,175399,519524,0.108361,15.0222,0.656313,
18.1133,24157,175416,520352,0.10837,15.0217,0.655812,
18.12,24149,175430,521209,0.108341,15.0229,0.655311,
18.1267,24147,175446,522043,0.108353,15.0246,0.65481,
18.1333,24141,175467,522878,0.108354,15.0251,0.65481,
18.14,24135,175480,523742,0.108377,15.024,0.65481,
18.1467,24130,175477,524602,0.108361,15.0239,0.653808,
18.1533,24121,175508,525437,0.108373,15.0271,0.653808,
18.16,24114,175539,526286,0.108403,15.027,0.653307,
18.1667,24106,175553,527117,0.108402,15.0264,0.653307,
18.1733,24096,175572,527973,0.108408,15.0276,0.652305,
18.18,24086,175596,528791,0.108408,15.0252,0.652305,
18.1867,24083,175601,529662,0.1084,15.027,0.652305,
18.1933,24072,175612,530500,0.108418,15.0283,0.652305,
18.2,24069,175634,531346,0.108404,15.0291,0.652305,
18.2067,24061,175655,532197,0.108405,15.0268,0.652305,
18.2133,24056,175662,533040,0.10841,15.0297,0.652305,
18.22,24048,175674,533854,0.108397,15.0281,0.652305,
18.2267,24040,175690,534711,0.108416,15.0309,0.652305,
18.2333,24031,175714,535546,0.108415,15.0309,0.652305,
18.24,24025,175718,536359,0.108424,15.0325,0.652305,
18.2467,24019,175745,537281,0.108444,15.0337,0.652305,
18.2533,24012,175752,538145,0.108442,15.0343,0.652305,
18.26,24007,175763,539030,0.108433,15.0354,0.651804,
18.2667,24000,175782,539910,0.108475,15.0354,0.651804,
18.2733,23991,175803,540782,0.108473,15.0362,0.651303,
18.28,23985,175814,541625,0.108455,15.0371,0.651303,
18.2867,23978,175841,542472,0.108456,15.0392,0.651303,
18.2933,23971,175864,543309,0.108478,15.0393,0.650802,
18.3,23964,175872,544150,0.108446,15.037,0.650301,
18.3067,23956,175910,545033,0.108447,15.0397,0.650301,
18.3133,23949,175928,545908,0.108486,15.042,0.6498,
18.32,23945,175936,546768,0.108496,15.0443,0.6498,
18.3267,23935,175940,547607,0.108446,15.0398,0.649299,
18.3333,23927,175979,548404,0.108473,15.0415,0.649299,
18.34,23920,175968,549231,0.10848,15.0402,0.649299,
18.3467,23912,175994,550076,0.108486,15.0411,0.649299,
18.3533,23904,176003,550937,0.108494,15.0411,0.649299,
18.36,23897,176019,551799,0.108495,15.0426,0.649299,
18.3667,23885,176039,552649,0.108478,15.0411,0.649299,
18.3733,23880,176058,553530,0.108481,15.0436,0.649299,
18.38,23875,176067,554362,0.108479,15.0421,0.649299,
18.3867,23871,176069,555254,0.108477,15.0409,0.648798,
18.3933,23862,176111,556120,0.108469,15.0409,0.648798,
18.4,23858,176120,557010,0.108464,15.044,0.648297,
18.4067,23851,176118,557898,0.108478,15.0433,0.648297,
18.4133,23846,176139,558804,0.108447,15.042,0.648297,
18.42,23840,176157,559663,0.10843,15.0425,0.647295,
18.4267,23838,176161,560604,0.108444,15.0447,0.647295,
18.4333,23834,176177,561406,0.10846,15.0446,0.647295,
18.44,23827,176187,562267,0.108445,15.0436,0.647295,
18.4467,23820,176225,563122,0.108431,15.0471,0.647295,
18.4533,23812,176245,563997,0.108456,15.048,0.647295,
18.46,23802,176264,564882,0.108486,15.0457,0.647295,
18.4667,23800,176270,565701,0.108459,15.0447,0.647295,
18.4733,23792,176285,566597,0.108484,15.0476,0.646794,
18.48,23782,176301,567487,0.108512,15.0478,0.646794,
18.4867,23772,176330,568341,0.108485,15.0478,0.646794,
18.4933,23767,176336,569203,0.108507,15.0504,0.646794,
18.5,23757,176361,570099,0.108499,15.0492,0.646794,
18.5067,23753,176373,570954,0.108475,15.0477,0.646794,
18.5133,23746,176384,571814,0.108499,15.0508,0.646794,
18.52,23743,176398,572707,0.108507,15.052,0.646794,
18.5267,23738,176397,573628,0.108489,15.0495,0.646794,
18.5333,23731,176430,574506,0.108493,15.0508,0.646794,
18.54,23726,176440,575388,0.108503,15.0519,0.646293,
18.5467,23719,176442,576228,0.108515,15.0503,0.646293,
18.5533,23713,176454,577134,0.108532,15.0551,0.646293,
18.56,23707,176462,578046,0.10851,15.0532,0.646293,
18.5667,23701,176486,578887,0.108529,15.0544,0.646293,
18.5733,23696,176498,579778,0.108523,15.0526,0.645792,
18.58,23687,176511,580587,0.108525,15.0543,0.645792,
18.5867,23681,176518,581482,0.10854,15.0579,0.645792,
18.5933,23673,176532,582371,0.10852,15.0548,0.645291,
18.6,23667,176557,583211,0.10851,15.0553,0.645291,
18.6067,23660,176572,584081,0.108511,15.0567,0.645291,
18.6133,23651,176591,584889,0.108521,15.0571,0.645291,
18.62,23645,176595,585820,0.10849,15.0568,0.645291,
18.6267,23641,176607,586660,0.108496,15.0588,0.645291,
18.6333,23628,176626,587504,0.108489,15.0592,0.645291,
18.64,23624,176637,588417,0.108504,15.0607,0.645291,
18.6467,23619,176659,589322,0.108487,15.0621,0.645291,
18.6533,23614,176658,590231,0.108485,15.0615,0.645291,
18.66,23605,176682,591111,0.108498,15.0614,0.645291,
18.6667,23600,176706,591911,0.108503,15.0612,0.645291,
18.6733,23590,176723,592769,0.108503,15.0611,0.645291,
18.68,23585,176729,593658,0.108513,15.0602,0.645291,
18.6867,23577,176741,594536,0.108514,15.0605,0.645291,
18.6933,23569,176767,595439,0.108537,15.0629,0.645291,
18.7,23561,176777,596264,0.108512,15.0633,0.645291,
18.7067,23555,176808,597164,0.108522,15.0651,0.645291,
18.7133,23548,176822,598063,0.108525,15.0646,0.645291,
18.72,23540,176823,598979,0.108511,15.0649,0.645291,
18.7267,23535,176854,599860,0.108508,15.0656,0.645291,
18.7333,23521,176861,600751,0.108488,15.0638,0.64479,
18.74,23509,176881,601624,0.108495,15.0666,0.64479,
18.7467,23502,176890,602560,0.108483,15.0677,0.64479,
18.7533,23496,176893,603435,0.108477,15.0654,0.64479,
18.76,23492,176916,604352,0.108509,15.0688,0.644289,
18.7667,23480,176947,605271,0.108508,15.0677,0.643788,
18.7733,23474,176968,606171,0.108558,15.0692,0.643287,
18.78,23466,176975,607079,0.108537,15.0672,0.643287,
18.7867,23460,176995,607977,0.108566,15.0702,0.643287,
18.7933,23455,176995,608892,0.108527,15.0707,0.643287,
18.8,23448,177029,609789,0.108542,15.0705,0.643287,
18.8067,23439,177029,610669,0.108526,15.0699,0.643287,
18.8133,23430,177038,611535,0.108556,15.0721,0.643287,
18.82,23423,177062,612450,0.108561,15.073,0.643287,
18.8267,23416,177080,613291,0.108569,15.0717,0.643287,
18.8333,23405,177083,614218,0.108575,15.072,0.643287,
18.84,23399,177103,615099,0.10859,15.074,0.643287,
18.8467,23395,177112,616019,0.108583,15.0731,0.642786,
18.8533,23385,177122,616939,0.108564,15.0725,0.642786,
18.86,23377,177132,617792,0.10857,15.0717,0.642786,
18.8667,23363,177168,618712,0.108593,15.0739,0.642786,
18.8733,23354,177196,619640,0.108572,15.0735,0.642786,
18.88,23348,177210,620482,0.108601,15.077,0.642786,
18.8867,23341,177207,621381,0.108575,15.0746,0.642285,
18.8933,23336,177242,622285,0.108585,15.0769,0.642285,
18.9,23332,177249,623213,0.108559,15.0752,0.642285,
18.9067,23324,177267,624061,0.108582,15.0778,0.642285,
18.9133,23317,177295,624936,0.108601,15.0784,0.642285,
18.92,23313,177305,625850,0.108599,15.0778,0.641784,
18.9267,23311,177310,626701,0.108621,15.08,0.641784,
18.9333,23303,177323,627602,0.108613,15.0814,0.641784,
18.94,23298,177344,628494,0.108611,15.0812,0.641784,
18.9467,23291,177352,629430,0.108627,15.0813,0.641784,
18.9533,23283,177352,630417,0.108631,15.0812,0.641784,
18.96,23274,177360,631366,0.108636,15.0801,0.641784,
18.9667,23266,177387,632266,0.108653,15.0831,0.641283,
18.9733,23260,177394,633129,0.108642,15.0823,0.641283,
18.98,23255,177406,634023,0.108647,15.0847,0.641283,
18.9867,23248,177424,634935,0.108666,15.0833,0.641283,
18.9933,23239,177433,635835,0.10865,15.0825,0.641283,
19,23233,177440,636731,0.10863,15.0837,0.641283,
19.0067,23226,177457,637669,0.108645,15.0851,0.641283,
19.0133,23221,177469,638593,0.108623,15.0842,0.641283,
19.02,23214,177495,639503,0.108626,15.0879,0.641283,
19.0267,23208,177509,640393,0.108597,15.0871,0.641283,
19.0333,23205,177526,641280,0.108575,15.0875,0.641283,
19.04,23195,177547,642128,0.108605,15.0922,0.641283,
19.0467,23189,177580,642971,0.108573,15.0909,0.641283,
19.0533,23179,177571,643854,0.108564,15.0892,0.641283,
19.06,23176,177598,644748,0.108555,15.0891,0.641283,
19.0667,23170,177589,645749,0.108543,15.0908,0.641283,
19.0733,23163,177611,646650,0.108538,15.091,0.641283,
19.08,23158,177622,647537,0.108578,15.093,0.640782,
19.0867,23152,177636,648428,0.108576,15.0944,0.640782,
19.0933,23149,177639,649383,0.108568,15.0938,0.640782,
19.1,23143,177650,650232,0.108537,15.0917,0.640281,
19.1067,23141,177663,651100,0.108551,15.094,0.640281,
19.1133,23134,177679,652021,0.108542,15.0942,0.640281,
19.12,23128,177693,652927,0.108541,15.0934,0.640281,
19.1267,23118,177703,653838,0.108548,15.0924,0.640281,
19.1333,23111,177727,654769,0.108537,15.0921,0.640281,
19.14,23106,177744,655691,0.108557,15.0958,0.640281,
19.1467,23101,177746,656623,0.108565,15.0948,0.640281,
19.1533,23091,177770,657507,0.108563,15.0959,0.640281,
19.16,23086,177776,658481,0.108574,15.0995,0.640281,
19.1667,23078,177797,659390,0.108552,15.0973,0.63978,
19.1733,23072,177802,660301,0.108573,15.0975,0.63978,
19.18,23065,177827,661269,0.108549,15.0987,0.63978,
19.1867,23061,177835,662200,0.108561,15.101,0.63978,
19.1933,23054,177842,663090,0.108564,15.1,0.639279,
19.2,23047,177854,664014,0.108557,15.0997,0.639279,
19.2067,23043,177875,664926,0.108571,15.1024,0.639279,
19.2133,23037,177867,665826,0.108575,15.1024,0.639279,
19.22,23029,177886,666734,0.108581,15.1012,0.639279,
19.2267,23022,177888,667604,0.108573,15.0998,0.639279,
19.2333,23015,177913,668504,0.108605,15.1044,0.638778,
19.24,23012,177909,669451,0.108586,15.104,0.638778,
19.2467,23003,177933,670334,0.108586,15.1013,0.638778,
19.2533,22997,177950,671251,0.108607,15.1028,0.638778,
19.26,22992,177949,672183,0.108609,15.1035,0.638778,
19.2667,22987,177955,673071,0.108616,15.1035,0.638778,
19.2733,22977,177972,673973,0.10859,15.1044,0.638778,
19.28,22971,177981,674926,0.108551,15.1043,0.638778,
19.2867,22965,177997,675844,0.108573,15.106,0.638778,
19.2933,22960,178001,676793,0.108566,15.1056,0.638277,
19.3,22955,178018,677709,0.108593,15.1083,0.638277,
19.3067,22949,178026,678597,0.108558,15.1051,0.638277,
19.3133,22941,178055,679525,0.108571,15.1084,0.638277,
19.32,22935,178071,680483,0.108575,15.1081,0.638277,
19.3267,22925,178087,681402,0.108574,15.1095,0.637776,
19.3333,22920,178101,682383,0.108603,15.1105,0.637776,
19.34,22913,178115,683319,0.108601,15.1094,0.637776,
19.3467,22906,178124,684239,0.108611,15.1125,0.637776,
19.3533,22905,178123,685181,0.108619,15.113,0.637776,
19.36,22898,178147,686178,0.108632,15.1112,0.637776,
19.3667,22889,178174,687107,0.108661,15.114,0.637776,
19.3733,22883,178175,687973,0.108649,15.1125,0.637776,
19.38,22874,178196,688879,0.10866,15.1144,0.637776,
19.3867,22867,178225,689775,0.108665,15.1138,0.637776,
19.3933,22859,178220,690702,0.108658,15.115,0.637275,
19.4,22852,178240,691568,0.108669,15.1161,0.637275,
19.4067,22845,178254,692518,0.108678,15.1166,0.637275,
19.4133,22836,178266,693433,0.10865,15.115,0.637275,
19.42,22833,178290,694360,0.108656,15.1176,0.637275,
19.4267,22831,178290,695302,0.108657,15.1178,0.636774,
19.4333,22822,178300,696261,0.10864,15.1182,0.636774,
19.44,22813,178320,697211,0.108623,15.1189,0.636774,
19.4467,22808,178330,698124,0.108606,15.1173,0.636774,
19.4533,22799,178361,699081,0.108647,15.1228,0.636273,
19.46,22792,178376,700031,0.108646,15.1226,0.636273,
19.4667,22786,178380,700967,0.108659,15.1217,0.635772,
19.4733,22780,178386,701851,0.108656,15.1218,0.635772,
19.48,22774,178411,702799,0.108679,15.1234,0.635772,
19.4867,22773,178435,703777,0.108685,15.1236,0.635772,
19.4933,22769,178419,704719,0.108683,15.1223,0.635271,
19.5,22765,178449,705598,0.108694,15.1226,0.635271,
19.5067,22758,178477,706559,0.10869,15.1246,0.635271,
19.5133,22750,178481,707493,0.108685,15.125,0.635271,
19.52,22747,178494,708425,0.108697,15.127,0.635271,
19.5267,22738,178485,709370,0.108661,15.124,0.635271,
19.5333,22730,178502,710283,0.10866,15.126,0.635271,
19.54,22723,178517,711173,0.10867,15.1276,0.63477,
19.5467,22718,178520,712044,0.108706,15.1278,0.63477,
19.5533,22712,178547,712992,0.108682,15.1288,0.63477,
19.56,22709,178543,713948,0.108678,15.1292,0.63477,
19.5667,22703,178564,714876,0.10868,15.1308,0.63477,
19.5733,22697,178592,715838,0.108662,15.1307,0.63477,
19.58,22688,178604,716796,0.108662,15.1316,0.63477,
19.5867,22681,178605,717748,0.108676,15.1317,0.63477,
19.5933,22672,178625,718686,0.108665,15.1322,0.634269,
19.6,22661,178646,719596,0.108682,15.1333,0.633768,
19.6067,22650,178660,720585,0.108664,15.1336,0.633768,
19.6133,22643,178672,721551,0.108677,15.1342,0.633768,
19.62,22638,178691,722491,0.108702,15.137,0.633768,
19.6267,22634,178687,723465,0.108699,15.1359,0.633267,
19.6333,22629,178711,724398,0.108689,15.1351,0.633267,
19.64,22622,178724,725354,0.108711,15.1388,0.633267,
19.6467,22610,178733,726343,0.108682,15.1363,0.632766,
19.6533,22603,178761,727318,0.108699,15.1377,0.632766,
19.66,22600,178771,728288,0.108688,15.1388,0.632766,
19.6667,22594,178773,729185,0.108686,15.1394,0.632766,
19.6733,22588,178774,730147,0.108714,15.1422,0.632265,
19.68,22582,178788,731094,0.108672,15.1396,0.632265,
19.6867,22580,178806,731999,0.10869,15.1434,0.632265,
19.6933,22572,178808,732946,0.108709,15.1438,0.632265,
19.7,22567,178819,733938,0.108724,15.144,0.632265,
19.7067,22561,178842,734887,0.108711,15.1431,0.632265,
19.7133,22557,178853,735808,0.108694,15.1439,0.632265,
19.72,22546,178872,736774,0.10871,15.1422,0.631764,
19.7267,22544,178891,737714,0.108706,15.1445,0.631263,
19.7333,22541,178896,738650,0.108716,15.1458,0.631263,
19.74,22536,178915,739626,0.108734,15.145,0.631263,
19.7467,22529,178908,740541,0.108727,15.1446,0.631263,
19.7533,22519,178917,741536,0.108703,15.1445,0.631263,
19.76,22510,178939,742529,0.108701,15.1428,0.631263,
19.7667,22507,178969,743451,0.108732,15.1474,0.631263,
19.7733,22499,178989,744417,0.108725,15.1467,0.630762,
19.78,22491,179004,745322,0.108724,15.1456,0.630762,
19.7867,22484,179004,746303,0.108723,15.1467,0.62976,
19.7933,22482,179004,747246,0.108732,15.1466,0.62976,
19.8,22477,179033,748167,0.108722,15.1468,0.62976,
19.8067,22473,179039,749112,0.108735,15.1495,0.62976,
19.8133,22469,179047,750066,0.108713,15.1494,0.62976,
19.82,22467,179054,751056,0.108711,15.1468,0.62976,
19.8267,22459,179067,752011,0.108727,15.1496,0.62976,
19.8333,22455,179074,752980,0.108732,15.1488,0.62976,
19.84,22449,179082,753986,0.108743,15.1516,0.629259,
19.8467,22439,179090,754976,0.108781,15.153,0.629259,
19.8533,22432,179110,755928,0.10877,15.1499,0.629259,
19.86,22428,179120,756894,0.108769,15.1526,0.628758,
19.8667,22419,179124,757922,0.10877,15.1515,0.628758,
19.8733,22417,179127,758859,0.108754,15.1506,0.627255,
19.88,22412,179146,759817,0.108745,15.1514,0.627255,
19.8867,22410,179141,760765,0.108765,15.1539,0.626754,
19.8933,22402,179165,761709,0.108746,15.1544,0.626754,
19.9,22395,179191,762722,0.108739,15.156,0.626754,
19.9067,22391,179180,763719,0.108722,15.1553,0.626253,
19.9133,22388,179200,764630,0.108732,15.1567,0.626253,
19.92,22382,179211,765642,0.108716,15.1575,0.626253,
19.9267,22376,179217,766599,0.108715,15.1581,0.626253,
19.9333,22370,179231,767552,0.108698,15.1569,0.626253,
19.94,22368,179219,768508,0.108719,15.1584,0.626253,
19.9467,22366,179241,769490,0.108708,15.1571,0.626253,
19.9533,22358,179249,770449,0.108712,15.1584,0.626253,
19.96,22354,179255,771401,0.108718,15.1591,0.626253,
19.9667,22348,179286,772375,0.108741,15.161,0.626253,
19.9733,22344,179283,773365,0.108733,15.1581,0.626253,
19.98,22338,179293,774345,0.108742,15.1591,0.626253,
19.9867,22329,179319,775267,0.108776,15.1616,0.626253,
19.9933,22321,179317,776276,0.10876,15.1574,0.626253,
20,22312,179333,777259,0.108772,15.1619,0.626253,
20.0067,22307,179360,778217,0.10876,15.1615,0.626253,
20.0133,22303,179347,779223,0.108789,15.1636,0.626253,
20.02,22299,179371,780258,0.108794,15.1638,0.626253,
20.0267,22292,179383,781234,0.108787,15.1614,0.626253,
20.0333,22287,179396,782215,0.108821,15.1639,0.625752,
20.04,22280,179417,783195,0.108822,15.1639,0.625752,
20.0467,22274,179416,784204,0.108797,15.1622,0.625251,
20.0533,22270,179429,785120,0.108821,15.1651,0.624749,
20.06,22265,179428,786118,0.108815,15.1627,0.624248,
20.0667,22261,179445,787118,0.108836,15.1652,0.623747,
20.0733,22258,179458,788089,0.108836,15.1662,0.623747,
20.08,22250,179456,789076,0.10883,15.1664,0.623747,
20.0867,22245,179473,790088,0.108826,15.1668,0.623246,
20.0933,22239,179477,791062,0.108838,15.1666,0.623246,
20.1,22234,179516,792060,0.108856,15.1677,0.623246,
20.1067,22231,179512,793101,0.108866,15.1674,0.623246,
20.1133,22229,179521,794091,0.108865,15.169,0.623246,
20.12,22227,179525,795087,0.108864,15.1674,0.623246,
20.1267,22220,179536,796073,0.108876,15.1674,0.623246,
20.1333,22210,179546,797069,0.108851,15.1665,0.623246,
20.14,22201,179552,798047,0.108822,15.1666,0.623246,
20.1467,22192,179578,799005,0.108822,15.169,0.623246,
20.1533,22186,179594,799984,0.108816,15.1712,0.623246,
20.16,22183,179618,800905,0.108798,15.1711,0.623246,
20.1667,22178,179636,801881,0.108782,15.1691,0.622745,
20.1733,22174,179627,802847,0.108754,15.1668,0.622745,
20.18,22171,179642,803835,0.108785,15.1706,0.622745,
20.1867,22163,179654,804842,0.108778,15.172,0.622745,
20.1933,22156,179665,805850,0.108779,15.1712,0.622745,
20.2,22154,179669,806807,0.108787,15.1733,0.622745,
